Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),BEDROOM1:Zone Operative Temperature [C](Hourly),LIVING:Zone Operative Temperature [C](Hourly),KITCHEN:AFN Zone Infiltration Air Change Rate [ach](Hourly),BEDROOM1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING:AFN Zone Infiltration Air Change Rate [ach](Hourly),TOPHALL:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air Relative Humidity [%](Hourly),BEDROOM2:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air Relative Humidity [%](Hourly),BATH1:Zone Air System Sensible Heating Energy [J](RunPeriod),BATH1:Zone Air Relative Humidity [%](Hourly),STAIRCASE:Zone Air System Sensible Heating Energy [J](RunPeriod),DINING:Zone Air System Sensible Heating Energy [J](RunPeriod),HALL:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM3:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air Relative Humidity [%](Hourly),KITCHEN:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),BEDROOM1:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),LIVING:Zone Air Generic Air Contaminant Concentration [ppm](Hourly) 
 01/01  24:00:00,8.43333333333333,81.1666666666667,15.0864231334748,14.6104361652436,0.375270442565308,0.0,4.726101371330468E-002,,,55.3016370424903,,,49.0677261208384,,56.6007628502079,,,,,,54.9190623669594,4.778255114942637E-002,3.875677245926394E-002,4.030301010919383E-002 
 01/02  01:00:00,7.575,92.5,15.2072879920268,14.4422277192486,0.268251059251054,7.482520147884336E-002,0.147785008753314,,,56.0102227775221,,,49.6557718045537,,56.8482898192033,,,,,,55.8959768113007,4.609734825038266E-002,3.631750790193752E-002,4.019571577089612E-002 
 01/02  02:00:00,5.91666666666667,100.,15.2816942001811,14.3460920924005,0.313401850759999,0.0,6.696062180172709E-002,,,57.903475870718,,,50.2830519543837,,58.1894992759313,,,,,,56.9137820995171,4.469065174910009E-002,3.397393330312048E-002,3.886057211677091E-002 
 01/02  03:00:00,4.35833333333333,100.,15.3137506047465,14.2259842921787,0.375395784682763,0.0,8.357065039666661E-002,,,57.7297854520887,,,50.9664623732781,,58.2508474077666,,,,,,57.3771847933902,4.484551851653506E-002,3.231163702665090E-002,3.809050752598788E-002 
 01/02  04:00:00,3.2,99.4166666666667,15.3254437786843,14.1009412652235,0.418382877261502,0.0,0.107283074017318,,,55.3902364819909,,,51.3909700222188,,57.5170607865412,,,,,,56.2894751410528,4.609403767502828E-002,3.208025478871253E-002,3.883235713614128E-002 
 01/02  05:00:00,2.81666666666667,99.5833333333333,15.3291906040607,13.9753777650486,0.39265866606406,7.509856106695765E-003,0.129896444877129,,,52.2514711644699,,,51.1293250339554,,56.2843925637638,,,,,,53.9712630742836,4.720664977227557E-002,3.237272868210186E-002,4.040459682597344E-002 
 01/02  06:00:00,2.95833333333333,100.,15.3299282267037,13.8728691788586,0.325439102761853,4.375603896506274E-002,0.171430795245942,,,50.6271441689379,,,50.2624306696688,,55.5061996465544,,,,,,52.1688357501099,4.701139435049323E-002,3.264557530411705E-002,4.155268622166226E-002 
 01/02  07:00:00,3.29166666666667,100.,15.2827506284853,13.7914105303734,0.255384485958683,4.884599737163205E-002,0.173035483399575,,,50.189743139501,,,49.5643051791874,,54.9206886430035,,,,,,51.3467271558976,4.617468222643970E-002,3.281085311160397E-002,4.211808085314703E-002 
 01/02  08:00:00,3.79166666666667,100.,14.9591357598248,13.6651039732107,0.497158069684427,0.127720621039281,0.271451105527836,,,70.8884967129685,,,50.3891990892327,,57.2896106223015,,,,,,51.6594021463546,4.500437110965055E-002,3.338199333401570E-002,4.330482445142226E-002 
 01/02  09:00:00,3.76666666666667,100.,14.8221626568936,13.9617872934317,0.302399888533322,4.123507068361012E-002,0.171842243532396,,,66.1293124990759,,,51.0847449842079,,57.0379062859818,,,,,,50.3036763801549,4.464637487829057E-002,3.257700335677622E-002,4.307492346233796E-002 
 01/02  10:00:00,3.54166666666667,100.,14.7999932900492,13.8631621653037,0.325307933299188,1.760685176266935E-002,0.135405360840413,,,61.8592473792336,,,52.0423014894976,,59.3316046748552,,,,,,51.5106244115133,4.536475632707945E-002,3.201032321955553E-002,4.268189742779704E-002 
 01/02  11:00:00,4.49166666666667,100.,14.9619620926027,14.0869678087743,0.314166354881875,0.0,0.108736047872445,,,57.0969098246952,,,52.1188241714903,,58.7385185780516,,,,,,51.0783437279345,4.589528284435614E-002,3.147195239284316E-002,4.192100653459088E-002 
 01/02  12:00:00,5.375,100.,15.1502396006286,14.3899729941937,0.273155018912689,0.0,9.655880978993193E-002,,,56.1337639814248,,,51.4539483797446,,58.1056800585049,,,,,,51.3591836862828,4.532520525234234E-002,3.084482463636490E-002,4.084479670283327E-002 
 01/02  13:00:00,6.14166666666667,98.8333333333333,15.2447573973777,14.5221411242117,0.2338367325968,6.960932238160955E-004,8.995754707093954E-002,,,56.7112669105447,,,50.9164799024992,,57.634959076744,,,,,,52.5157549690716,4.435588406964561E-002,3.017815991750654E-002,3.982764833143358E-002 
 01/02  14:00:00,6.36666666666667,99.1666666666667,15.0846066498378,14.2493693734479,0.232606751481085,0.0,8.526526777372377E-002,,,58.0907838376261,,,51.2560691482537,,57.6475444171454,,,,,,54.8097998467348,4.324164548027733E-002,2.927641984713450E-002,3.878562896008600E-002 
 01/02  15:00:00,6.49166666666667,100.,14.9370180754113,14.0256366494818,0.223572064430597,2.194267147644062E-002,0.118709330876562,,,59.5148981547369,,,51.9514101143364,,57.9489058526073,,,,,,57.0459167634378,4.275292699995797E-002,2.860153384648706E-002,3.848346292736111E-002 
 01/02  16:00:00,6.525,100.,14.8381918453295,13.9109749876107,0.271086178933626,0.0,8.879669542512091E-002,,,59.1105020780403,,,52.6304692603392,,58.8395296822722,,,,,,58.7534991901429,4.290698752080366E-002,2.775683599374334E-002,3.833315716066935E-002 
 01/02  17:00:00,6.34166666666667,100.,14.7348843792289,13.78916508501,0.291527237286718,0.0,9.817929855966773E-002,,,59.3084729564749,,,53.4821791852681,,59.8683429806153,,,,,,60.181463062463,4.380063186396285E-002,2.705018191603792E-002,3.849492706205989E-002 
 01/02  18:00:00,5.54166666666667,100.,14.6378195507722,13.6987140786134,0.284952012957537,0.0,0.113115865543654,,,60.9304628961474,,,54.4293217922087,,60.5348843093152,,,,,,61.1971163822338,4.462415584657107E-002,2.702570708723589E-002,3.927287400361794E-002 
 01/02  19:00:00,4.59166666666667,100.,14.4921045363198,13.7508412449335,0.508047193030735,0.104047753573622,0.269904913575721,,,82.584653779786,,,55.1835930613151,,61.1998757364115,,,,,,60.0459948333172,4.422883527127793E-002,2.808480156167656E-002,4.162684296006682E-002 
 01/02  20:00:00,5.23333333333333,100.,14.4280401515564,14.2043762351268,0.280177611225946,5.162007074801101E-002,0.192313838442892,,,71.5819581395793,,,55.800270877341,,61.0854880942292,,,,,,57.7684123813192,4.361526750298036E-002,2.834457380525274E-002,4.271165974197338E-002 
 01/02  21:00:00,5.08333333333333,100.,14.372482118972,14.4485303120963,0.216977415411147,2.727165864907808E-002,0.13521292266673,,,73.7086040036177,,,57.4704201048906,,65.2758243473379,,,,,,59.0628496062332,4.350175898022596E-002,2.831318815014760E-002,4.228854006453710E-002 
 01/02  22:00:00,4.61666666666667,100.,14.3188759218038,14.5509356232145,0.220807007481042,1.349492550870741E-002,0.112399605258066,,,74.2601332838939,,,58.8912050416554,,67.4084832910453,,,,,,60.0708637771596,4.342322169634333E-002,2.837215467478834E-002,4.164910765391940E-002 
 01/02  23:00:00,4.11666666666667,100.,14.3442019198522,14.0248511395501,0.230729341745559,4.428347753156054E-002,0.164545802792335,,,67.6457805136417,,,59.6426666286461,,66.7224490330302,,,,,,62.4731823497235,4.361360361342173E-002,2.847464163745130E-002,4.143603812860750E-002 
 01/02  24:00:00,4.51666666666667,100.,14.4814643020603,13.7074734963886,0.16897930015207,0.248803331528035,0.284281050811849,,,62.4567936481742,,,58.287961733381,,66.6970426600677,,,,,,60.4746235377509,4.306811606104628E-002,3.088718113376950E-002,4.261131722033395E-002 
 01/03  01:00:00,5.91666666666667,100.,14.5454398923621,13.5742989281484,0.358690512527339,0.410522587048629,0.372929335737682,,,61.0685132383553,,,57.3800926092356,,65.1321114034708,,,,,,59.9451574196861,4.192843060127375E-002,3.594599893818096E-002,4.306622075220520E-002 
 01/03  02:00:00,6.61666666666667,100.,14.5452332719794,13.468434245827,0.256280972994604,0.654936783911345,0.529174796978127,,,61.5415894948357,,,57.9959600630857,,64.6116204208781,,,,,,61.3282162390101,4.269125611567937E-002,4.156495530745479E-002,4.424994272711705E-002 
 01/03  03:00:00,6.81666666666667,100.,14.4198956192717,13.3059708659516,0.0,0.964490487511407,0.816233004290876,,,61.9299834231539,,,59.7197449303083,,64.4299707720594,,,,,,63.798880147765,3.904648738580162E-002,4.885166085477504E-002,4.691062683197506E-002 
 01/03  04:00:00,7.89166666666667,100.,14.3963448326239,13.1600570512647,0.260951312863423,0.948710748207225,0.927932963870199,,,64.2851550984166,,,61.587615392563,,64.951365632865,,,,,,67.2077205383344,4.238822098979550E-002,5.255814003352059E-002,5.118531442152078E-002 
 01/03  05:00:00,7.55,100.,14.5081633991702,13.0092402888308,0.793862936044381,0.378955864859841,0.738073531007326,,,70.5233211208481,,,63.037616528534,,66.5024794192644,,,,,,71.8730973761604,5.217429582416785E-002,4.991328879019399E-002,5.476914062912788E-002 
 01/03  06:00:00,6.91666666666667,100.,14.5867774393831,12.8956157538697,1.34060768949202,0.0,0.38938955206266,,,69.5667809142157,,,62.4584127851191,,69.3692034685463,,,,,,69.2914924335186,5.645002291821518E-002,4.788541628678410E-002,5.518947121412566E-002 
 01/03  07:00:00,7.23333333333333,100.,14.5432106494864,12.9264739595777,1.35626563261953,0.0,0.106299211236904,,,69.7580749333328,,,62.0433737953715,,69.8005487715713,,,,,,68.1216709527641,5.668300734086857E-002,4.917198312530823E-002,5.352745291958669E-002 
 01/03  08:00:00,7.34166666666667,100.,14.145560124264,12.918882309718,1.10967123773495,0.0,0.103732817007418,,,84.2810468109856,,,64.1125703957535,,71.3800909442304,,,,,,68.9200295246302,5.520977155275109E-002,5.085554473385364E-002,5.187207742804118E-002 
 01/03  09:00:00,7.18333333333333,100.,13.9120799653167,13.0444177791678,1.41503202905457,0.695916562553154,0.717680488093672,,,73.4053294150962,,,65.2388825571192,,69.9443646542299,,,,,,68.4575601056859,5.508093999945868E-002,5.298612853044882E-002,5.312391672776066E-002 
 01/03  10:00:00,8.325,100.,13.9440437086416,13.1025450207564,1.75683745502323,0.0,0.0,,,72.7111226751196,,,65.3563042339561,,75.7855719928731,,,,,,69.395577957769,5.544757751536886E-002,5.236539237112605E-002,5.158006480662541E-002 
 01/03  11:00:00,8.38333333333333,100.,13.9338139246788,13.0505487395692,1.79773254434384,0.0,0.0,,,75.9064471284512,,,68.0910111588704,,79.5195345588267,,,,,,71.5847408325515,5.590218129130948E-002,5.214476566635495E-002,5.124514537293137E-002 
 01/03  12:00:00,8.90833333333333,100.,13.9164110152384,13.0773157281453,1.93274524189742,0.0,0.0,,,75.9969630095516,,,69.3511612542452,,80.0177875371525,,,,,,73.2783260195923,5.608233150002961E-002,5.270433872813798E-002,5.149077053522397E-002 
 01/03  13:00:00,9.40833333333333,100.,14.0527510784549,13.3857014314738,2.06495211010876,0.0,0.0,,,80.2159401535446,,,71.0834353397255,,84.2214395231573,,,,,,73.769187089345,5.643340866403288E-002,5.336891577998301E-002,5.043109840056254E-002 
 01/03  14:00:00,9.60833333333333,100.,13.9489725906244,13.2773924534709,1.89173531157513,0.0,0.0,,,80.9912095482482,,,73.4479582287755,,84.2244076077326,,,,,,76.0613994071049,5.607631464195407E-002,5.331300792221105E-002,4.856566361215352E-002 
 01/03  15:00:00,9.43333333333333,98.8333333333333,13.8386410214034,13.1303784637874,1.57994722874288,0.0,0.0,,,81.7767035730994,,,74.8457778871979,,84.2420842773081,,,,,,77.9814357940563,5.543942802556049E-002,5.212749889258190E-002,4.710897834182368E-002 
 01/03  16:00:00,9.625,99.1666666666667,13.7694145225415,13.0588461346536,1.17996495642231,0.0,0.0,,,78.1410681422208,,,74.96376651915,,82.6772235401215,,,,,,78.6868921618416,5.461754162447637E-002,5.050517756875055E-002,4.579989014714988E-002 
 01/03  17:00:00,9.94166666666667,100.,13.6991745233161,12.9813059724918,1.16541402449292,0.0,3.988159487929917E-002,,,79.3880498990642,,,75.4508727361007,,85.6299314893093,,,,,,79.6414828851193,5.398190344398391E-002,4.900352513910380E-002,4.452223266188315E-002 
 01/03  18:00:00,9.375,100.,13.6079299726744,12.8982916637059,1.54473214339598,0.0,0.109916613541646,,,81.9834359548589,,,76.9275489583523,,85.1715762262476,,,,,,81.2965728703848,5.541901773138622E-002,4.928748451126150E-002,4.627028522568374E-002 
 01/03  19:00:00,9.46666666666667,100.,13.523497359061,12.9988698994774,2.22463954494714,0.0,0.305401005270165,,,96.3195203089555,,,77.2810513249009,,84.720217603396,,,,,,79.8761485758386,5.627094216104678E-002,5.051746707570461E-002,4.940865302823988E-002 
 01/03  20:00:00,8.86666666666667,100.,13.4530366181255,13.4380768686404,1.76888598554398,7.445914013723241E-002,0.331243487518539,,,84.2559045735415,,,79.8782017074344,,82.3359462915278,,,,,,77.057511172115,5.629367992432638E-002,5.156805968361405E-002,5.124962055971923E-002 
 01/03  21:00:00,7.20833333333333,100.,13.3017543238905,13.5853709838577,0.97514885225299,0.78431581960294,0.688966083341267,,,80.4100924332278,,,77.7823748930955,,78.7185780275937,,,,,,74.2956150985786,5.520403303702030E-002,5.172838167775006E-002,5.149244358416918E-002 
 01/03  22:00:00,7.025,100.,13.1531892854056,13.6840823412276,0.23470529811093,0.919263367026004,0.704577433840435,,,79.9065024678134,,,72.6074961996037,,75.8338985545875,,,,,,71.2246576467114,5.130607051151768E-002,5.169673167077202E-002,5.057929305658548E-002 
 01/03  23:00:00,7.925,100.,13.1498072901225,13.212035903389,0.0,0.791735024637653,0.653246699649695,,,76.8796750557375,,,70.6471939910921,,74.2233635358339,,,,,,73.9026124101232,4.602916897269548E-002,5.201342884848757E-002,4.951879084721081E-002 
 01/03  24:00:00,8.00833333333333,100.,13.3898791966834,12.9957963265315,3.059206513750277E-002,0.47871087750013,0.435192094408422,,,75.6809755782247,,,69.7579869513511,,75.5759842874822,,,,,,74.7360080585086,4.184381281856586E-002,5.065083750269814E-002,4.794577483767597E-002 
 01/04  01:00:00,7.50833333333333,100.,13.5896854308276,12.9020159831744,0.152438974223163,0.176217721475103,0.232568355991906,,,74.8231342569053,,,68.9971559257309,,76.0609157520468,,,,,,74.3528341700285,4.074906558022805E-002,4.601394596198501E-002,4.590436099309923E-002 
 01/04  02:00:00,6.95,100.,13.7164934247399,12.8393794894258,0.166489692147147,5.418616228122627E-002,0.158066891013982,,,73.5077124374019,,,68.7483707240564,,76.4367360235592,,,,,,73.4146618294919,4.065008392455619E-002,4.023003478528834E-002,4.350408674922096E-002 
 01/04  03:00:00,6.23333333333333,100.,13.7936667503149,12.77123416986,0.173869111464279,4.937535570503704E-002,0.15381493295855,,,71.7986017911316,,,68.5256173309904,,76.5180763055406,,,,,,72.1302886222937,4.055686482186788E-002,3.592778156725040E-002,4.189404593244517E-002 
 01/04  04:00:00,6.36666666666667,100.,13.8568528461499,12.7203823428554,0.166320650774901,4.238858742774434E-002,0.137488858197955,,,69.7981864213089,,,67.9834488401303,,76.1754690410885,,,,,,70.4637558367716,4.052710823836561E-002,3.306621249828084E-002,4.086944700353304E-002 
 01/04  05:00:00,6.525,100.,13.9104700059615,12.6764150734035,0.15992514833699,5.302850999030212E-002,0.150311532086531,,,68.748539110896,,,67.3367567046683,,75.5238278577005,,,,,,69.6379896579569,4.010061357825918E-002,3.111623941218147E-002,3.994055368194565E-002 
 01/04  06:00:00,7.1,100.,13.9507394879135,12.6329552592254,0.136562994099504,0.123891951303978,0.18380198283214,,,68.3313173718038,,,66.6256086889144,,74.6911137067244,,,,,,69.3500632199039,3.959422714348052E-002,3.055505379987078E-002,3.983857808873637E-002 
 01/04  07:00:00,6.43333333333333,100.,13.9174793248973,12.5728182858881,0.139229342820035,0.195390424481,0.237207122292226,,,68.7129415128288,,,66.4123725688524,,73.3775361805072,,,,,,69.8176447126711,3.879158542895205E-002,3.145156076596348E-002,4.016046988853968E-002 
 01/04  08:00:00,5.89166666666667,100.,13.5882777287884,12.4466341755696,0.409150114462498,0.299242465681819,0.363262789318473,,,88.2160431873685,,,66.9759303888483,,74.5117099523549,,,,,,69.5301615791322,4.017178881835128E-002,3.421740063849891E-002,4.217376671736919E-002 
 01/04  09:00:00,7.15,100.,13.4781272777972,12.7925903088651,0.128312419329457,0.245555774346065,0.264583611150571,,,75.1799161832968,,,66.5881768037422,,73.2998725529827,,,,,,66.434804746337,3.934729584623364E-002,3.506885910730535E-002,4.267442637876557E-002 
 01/04  10:00:00,6.73333333333333,100.,13.4507329440738,12.6940108372339,0.121127951383946,0.243815358068493,0.261804460007483,,,73.9049809586361,,,66.8813877851846,,76.2448663321667,,,,,,68.362866205294,3.843204211514039E-002,3.543945235469687E-002,4.235662138184201E-002 
 01/04  11:00:00,6.075,100.,13.4029180783038,12.5856639510837,0.125813902614359,0.279403246928257,0.293573119428099,,,71.9456856141508,,,66.3051965553818,,76.0206112347444,,,,,,68.3129762486773,3.826546279898387E-002,3.602507698415480E-002,4.261376823201665E-002 
 01/04  12:00:00,7.25,100.,13.5524493300593,12.8653164059569,7.022113489747120E-002,0.326328051164792,0.306173969630934,,,70.1699953869096,,,65.2813220135839,,74.5800309398477,,,,,,67.0979680335149,3.734641075520945E-002,3.726779973811630E-002,4.288829851049492E-002 
 01/04  13:00:00,7.35833333333333,100.,13.5027608067006,12.8175202408778,5.250856274333277E-002,0.372464283579758,0.332471558679398,,,69.9308694171328,,,65.9744398951001,,73.2176007537832,,,,,,68.435254798796,3.509528634227787E-002,3.875426529774813E-002,4.253272553460479E-002 
 01/04  14:00:00,7.36666666666667,100.,13.595717225228,13.0002891435357,4.261671495443164E-002,0.45543427881316,0.390010435420015,,,69.8597726320928,,,65.7833328910152,,72.2055820906165,,,,,,68.5606616167041,3.354642772631042E-002,4.063714051192046E-002,4.282923076986469E-002 
 01/04  15:00:00,7.75833333333333,98.8333333333333,13.6250860090017,13.0950893696508,1.926162847279084E-002,0.55982576007471,0.459896127748212,,,69.8686753894101,,,66.2795119197595,,71.5947769627971,,,,,,69.0790259266568,3.173600094315773E-002,4.309541259032615E-002,4.343284159786311E-002 
 01/04  16:00:00,7.74166666666667,99.1666666666667,13.4347189840651,12.8533139202308,4.778612860002998E-003,0.669759052284644,0.541034761339873,,,67.917299934291,,,67.4354520501122,,71.5369023898968,,,,,,70.5365939243019,3.053895603204755E-002,4.612324653210798E-002,4.440381447093041E-002 
 01/04  17:00:00,7.99166666666667,100.,13.2682888571659,12.6707445859064,0.0,0.695048903487127,0.557451172421895,,,67.2284977197396,,,68.9924733890527,,71.926827888137,,,,,,72.1199626720456,3.032075104687063E-002,4.865036700301909E-002,4.549920852712761E-002 
 01/04  18:00:00,6.8,100.,13.1411363061951,12.568272940562,2.129937846191544E-002,0.660018734440004,0.540160092018401,,,69.2376695834961,,,69.4790920734488,,72.5400972930812,,,,,,72.9512456064707,3.051044740942456E-002,4.918563396906931E-002,4.576922312489828E-002 
 01/04  19:00:00,6.96666666666667,100.,12.9899551393691,12.678481762505,0.320609646739261,0.675681639385204,0.596696893000332,,,92.1300744964096,,,68.2315313040104,,72.6329888706901,,,,,,70.5781132542522,3.824426493783487E-002,4.961782675016133E-002,4.578039931550696E-002 
 01/04  20:00:00,7.04166666666667,100.,12.9373489005164,13.171957753031,5.406547972167738E-002,0.594910210165535,0.503570692165779,,,82.356812871475,,,68.4225449012096,,70.815958991305,,,,,,68.1909683842634,3.965192549607211E-002,4.927796180892857E-002,4.576531386579869E-002 
 01/04  21:00:00,6.15,100.,12.8702698475036,13.3785425401638,5.915817720554697E-002,0.537883488536771,0.462777660055722,,,84.8265642508171,,,67.4359666767769,,74.1140249973392,,,,,,67.6526960074185,3.739533109126684E-002,4.793663120816961E-002,4.552271983564748E-002 
 01/04  22:00:00,6.89166666666667,100.,12.8324245809646,13.5123202523401,5.118434332388681E-002,0.494793610935861,0.424229209000126,,,85.4775575133147,,,66.8761464806533,,75.3783332846793,,,,,,67.3580402114066,3.657082547864718E-002,4.681278563018187E-002,4.520888599808892E-002 
 01/04  23:00:00,6.49166666666667,100.,12.8856087750128,13.0380422373035,0.109874703605372,0.423318504363667,0.362157631637901,,,79.8106462925433,,,66.8853335553916,,73.5610254179653,,,,,,71.2039630617799,3.559168394016974E-002,4.560158315943010E-002,4.430106739750269E-002 
 01/04  24:00:00,5.58333333333333,100.,13.0888671829422,12.7673951140672,0.161222218914845,0.361441775505149,0.319583309315776,,,75.2450745351742,,,64.5886356106861,,72.8886985311427,,,,,,70.6443608264933,3.565181736570527E-002,4.389041195247856E-002,4.284220090879156E-002 
 01/05  01:00:00,5.325,88.3333333333333,13.2202687155343,12.6313374021418,0.157592454124011,0.320469918844422,0.298702127688668,,,71.5147513967879,,,62.6922829452562,,71.2086730892606,,,,,,68.4050934941739,3.574493939821973E-002,4.220810771371545E-002,4.178543247204176E-002 
 01/05  02:00:00,5.08333333333333,78.25,13.2764068201139,12.5164458932321,0.108692046386055,0.400719577383709,0.368287174679216,,,67.2508743122846,,,58.9114180492007,,69.4578687476103,,,,,,63.380861992788,3.577639779680428E-002,4.137913168217442E-002,4.184162439142747E-002 
 01/05  03:00:00,4.825,82.25,13.272155943444,12.3875226073609,6.137965888196640E-002,0.553186948160909,0.492803118523352,,,63.5291609812615,,,54.3362832632743,,67.8658314902987,,,,,,57.8039520182623,3.553688566650381E-002,4.307707433726825E-002,4.396590549106217E-002 
 01/05  04:00:00,5.225,84.25,13.2575066972944,12.2938721532136,2.913586205950614E-002,0.604132247020506,0.534429535750703,,,60.5797860446758,,,51.9500743844398,,63.90583521343,,,,,,55.048825915493,3.579025968602591E-002,4.560565100300124E-002,4.623650690403847E-002 
 01/05  05:00:00,5.01666666666667,85.3333333333333,13.2624273010152,12.2217211437957,4.680827350060456E-002,0.559586191969306,0.511008858622116,,,58.4629437670746,,,50.9311431462438,,60.3681221873572,,,,,,54.3472364669133,3.642992536693697E-002,4.711190167257590E-002,4.736439309165436E-002 
 01/05  06:00:00,4.075,87.5833333333333,13.2432316142438,12.1081311335359,7.676909283680800E-002,0.575654009671677,0.539282430620899,,,56.4897341925786,,,50.0625103502908,,58.2684795846508,,,,,,53.8428004444655,3.826120393473444E-002,4.727869178878732E-002,4.813002429688467E-002 
 01/05  07:00:00,3.875,88.,13.1564763585185,12.0011649310027,8.927795402341708E-002,0.566754554946583,0.542422833320749,,,54.6748047615703,,,49.1781636939104,,56.4096235567069,,,,,,52.8971403083895,3.997806854648452E-002,4.792083880092066E-002,4.900214139275636E-002 
 01/05  08:00:00,4.175,88.,12.8306884402586,11.8781464808519,0.433860923709889,0.539943032812086,0.610684084377748,,,73.7277890125936,,,50.1243944192903,,56.6353471642514,,,,,,53.0189665724019,4.509643598202668E-002,4.864071874096502E-002,5.011349505119989E-002 
 01/05  09:00:00,3.95,90.9166666666667,12.7380581635088,12.1542471217071,0.321725605004287,0.361698848331042,0.460085988200106,,,56.3410298956122,,,50.2295677842276,,56.4599991943168,,,,,,51.5232593233781,4.746359571016867E-002,4.650489117261664E-002,5.046798067904252E-002 
 01/05  10:00:00,4.86666666666667,87.75,12.7458823434656,12.0408854531075,0.328060617572714,0.166076615348171,0.330342704910563,,,54.0166996231074,,,50.9340815553441,,58.2679085036929,,,,,,53.1364415214022,4.834918372243440E-002,4.367306800458855E-002,5.000280356602602E-002 
 01/05  11:00:00,6.16666666666667,82.25,12.9886756281208,12.341265536587,0.378342139342804,1.210597821129530E-002,0.190970716889097,,,53.4796697925801,,,51.4892044307769,,56.8694805635409,,,,,,53.4866154265318,4.906747798568115E-002,3.987268890993024E-002,4.876027052245382E-002 
 01/05  12:00:00,6.5,78.0833333333333,13.2296163803144,12.6990411884631,0.398409744572765,0.0,0.137425325818192,,,53.5058155603458,,,51.4015982264766,,55.7244926417895,,,,,,53.2497491356717,4.942187025539983E-002,3.782790099115239E-002,4.717598574830381E-002 
 01/05  13:00:00,7.66666666666667,71.9166666666667,13.4061237541077,12.942372161449,0.406907042594661,0.0,0.102088099054459,,,52.6450142827586,,,50.9733184335251,,54.6813612411685,,,,,,52.361872735118,4.888743073556315E-002,3.654163277798541E-002,4.524546621306324E-002 
 01/05  14:00:00,8.26666666666667,68.4166666666667,13.5133254808696,13.0627175396335,0.461328175397702,0.0,0.115746624240095,,,52.4199059927591,,,50.4945492613426,,53.9384240761849,,,,,,51.8974245529232,4.878441896235907E-002,3.557091653033083E-002,4.392434990523621E-002 
 01/05  15:00:00,8.39166666666667,69.1666666666667,13.510042990941,12.9824607260861,0.605736919166069,0.0,0.202990601716401,,,52.4751588698135,,,50.1285729277873,,53.4372162254296,,,,,,51.7885785403418,5.050872060150417E-002,3.614344934049125E-002,4.559993351450873E-002 
 01/05  16:00:00,8.30833333333333,71.1666666666667,13.3401669891678,12.6381004122986,0.588995309009409,4.983294379884549E-002,0.345460734774365,,,52.4608057154698,,,50.1412069891088,,53.3601414069563,,,,,,53.3683147286748,5.298347094581213E-002,3.810545579094544E-002,4.969173185319706E-002 
 01/05  17:00:00,8.33333333333333,70.8333333333333,13.1730036424641,12.4043385765519,0.399914652728701,0.368970280378827,0.507793040202328,,,52.3108867055968,,,50.8121956986142,,53.7106839303997,,,,,,54.572088470176,5.266983887345703E-002,4.059964213810811E-002,5.178663485231357E-002 
 01/05  18:00:00,8.5,70.5833333333333,13.0512828749745,12.3230286487781,0.290985649134994,0.51786750593014,0.563799107525871,,,53.654458193094,,,51.5683702865477,,54.2458854404059,,,,,,55.2596173993603,5.081306059428523E-002,4.351465942337571E-002,5.180355383904445E-002 
 01/05  19:00:00,6.80833333333333,75.6666666666667,12.8610557724947,12.3934965574165,0.355523041846525,0.670488475613937,0.689949205306801,,,78.4354132704285,,,52.2577342881364,,54.988616620527,,,,,,54.6500012979649,5.052835057296823E-002,4.636842413167699E-002,5.221575325011175E-002 
 01/05  20:00:00,6.41666666666667,75.5,12.712224029436,12.82849720936,7.356521744172598E-002,0.619527459367302,0.573572580198028,,,61.6027513335318,,,51.5054977494192,,54.5106438020342,,,,,,51.9888255622488,4.842788318119381E-002,4.849532802027342E-002,5.147882015814687E-002 
 01/05  21:00:00,6.125,75.3333333333333,12.6298329896431,13.0617840772208,2.332810401197327E-002,0.626038737865618,0.540596769075615,,,66.1255955224027,,,50.678157608473,,56.2709556815439,,,,,,51.3799128790095,4.473520192039895E-002,4.919523626970670E-002,4.991202220418501E-002 
 01/05  22:00:00,5.90833333333333,73.5,12.5567227809137,13.1829887240017,0.260129275090987,0.620717220051507,0.502126725022024,,,66.8318339306682,,,49.7720736719636,,55.8789084767562,,,,,,51.0873070644253,4.273362411245737E-002,4.868456331088485E-002,4.820730033853119E-002 
 01/05  23:00:00,5.90833333333333,72.1666666666667,12.6078840459991,12.6850326900852,0.527302447943981,0.427674138460089,0.400915765174925,,,58.6891005607857,,,48.6951417804944,,52.1217675218725,,,,,,52.9442393831791,4.404788348488876E-002,4.738413261242614E-002,4.649767598609841E-002 
